,text,question_score,adjusted_question_score,from_bot,_created
594,blah blah,100.0,100.0,False,2016-08-10 15:00:40
595,Looks like I can't figure that out right now...,,,True,2016-08-10 16:24:47
596,who are you?,100.0,100.0,False,2016-08-10 16:24:47
597,Bonjour!,,,True,2016-08-10 16:37:39
598,hi,100.0,100.0,False,2016-08-10 16:37:39
599,Looks like I don't yet know the answer to this.,,,True,2016-08-10 16:37:55
600,you speak french Baily?,44.0,100.0,False,2016-08-10 16:37:55
601,I am your father.,,,True,2016-08-10 16:41:33
602,who are you?,100.0,100.0,False,2016-08-10 16:41:33
603,Looks like I can't figure that out right now...,,,True,2016-08-10 17:04:01
604,How many of my videos are private,99.0,99.0,False,2016-08-10 17:04:01
605,I feel smarter. You?,,,True,2016-08-10 17:08:27
606,howdy,100.0,100.0,False,2016-08-10 17:08:27
607,Looks like I don't yet know the answer to this.,,,True,2016-08-10 17:10:02
608,I feel good,24.0,100.0,False,2016-08-10 17:10:02
609,I am your father.,,,True,2016-08-10 17:30:04
610,Who are you?,92.0,92.0,False,2016-08-10 17:30:04
611,Looks like I don't yet know the answer to this.,,,True,2016-08-10 17:30:21
612,Tell me a joke,25.0,93.0,False,2016-08-10 17:30:21
613,What if I don't want to tell you?,,,True,2016-08-10 17:31:16
614,What's your favorite food?,65.0,100.0,False,2016-08-10 17:31:16
615,Looks like I don't yet know the answer to this.,,,True,2016-08-10 17:31:27
616,What should we get for lunch?,43.0,100.0,False,2016-08-10 17:31:27
617,Looks like I don't yet know the answer to this.,,,True,2016-08-10 17:36:20
618,Is it Friday yet?,37.0,100.0,False,2016-08-10 17:36:20
619,Your time is . Mine is much more complicated.,,,True,2016-08-10 17:38:48
620,What time is it?,94.0,94.0,False,2016-08-10 17:38:48
621,Looks like I don't yet know the answer to this.,,,True,2016-08-10 19:10:20
622,Hey Baily,40.0,100.0,False,2016-08-10 19:10:20
623,Looks like I don't yet know the answer to this.,,,True,2016-08-10 19:10:25
624,When will I get paid?,42.0,100.0,False,2016-08-10 19:10:25
625,I feel smarter. You?,,,True,2016-08-10 19:10:28
626,How are you today?,77.0,100.0,False,2016-08-10 19:10:28
627,Did you forget again?You're somebody.,,,True,2016-08-10 19:10:36
628,What s my name?,87.0,87.0,False,2016-08-10 19:10:36
629,Looks like I don't yet know the answer to this.,,,True,2016-08-10 19:12:19
630,How many videos have I uploaded this month ,31.0,100.0,False,2016-08-10 19:12:19
631,Looks like I don't yet know the answer to this.,,,True,2016-08-10 19:13:57
632,What is my current balance?,55.0,100.0,False,2016-08-10 19:13:57
633,Bonjour!,,,True,2016-08-10 19:14:49
634,Hello,80.0,80.0,False,2016-08-10 19:14:49
635,What if I don't want to tell you?,,,True,2016-08-10 19:15:03
636,what's your name,97.0,97.0,False,2016-08-10 19:15:03
637,Looks like I can't figure that out right now...,,,True,2016-08-10 19:15:35
638,ho,100.0,100.0,False,2016-08-10 19:15:35
639,Looks like I don't yet know the answer to this.,,,True,2016-08-10 19:16:07
640,Who is the president of Dailymotion?,37.0,100.0,False,2016-08-10 19:16:07
641,Looks like I don't yet know the answer to this.,,,True,2016-08-10 19:16:30
642,Why is Sam Delesque so goddamn cool?,33.0,100.0,False,2016-08-10 19:16:30
643,Looks like I don't yet know the answer to this.,,,True,2016-08-10 19:31:05
644,,0.0,0.0,False,2016-08-10 19:31:05
645,42,,,True,2016-08-11 17:22:02
646,What is the answer to the universe and everything?,98.0,98.0,False,2016-08-11 17:22:02
647,You're somebody as far as I know. I do really hope you knew that.,,,True,2016-08-11 19:08:40
648,what's my name?,100.0,100.0,False,2016-08-11 19:08:40
649,Did you forget again? You're somebody.,,,True,2016-08-11 19:08:48
650,what's my name?,100.0,100.0,False,2016-08-11 19:08:48
651,Looks like I don't yet know the answer to this.,,,True,2016-08-11 19:09:35
652,test,33.0,100.0,False,2016-08-11 19:09:35
653,You're the one and only Samuel.,,,True,2016-08-11 19:10:50
654,what's my name?,100.0,100.0,False,2016-08-11 19:10:50
655,Baily is my name and helping is my game.,,,True,2016-08-11 19:11:17
656,What's your name?,94.0,94.0,False,2016-08-11 19:11:17
657,I am the mighty Baily! And I'm here to save your day.,,,True,2016-08-11 19:12:39
658,what's your name?,100.0,100.0,False,2016-08-11 19:12:39
659,Baily is my name and helping is my game.,,,True,2016-08-11 19:12:47
660,what's yourr name?,97.0,97.0,False,2016-08-11 19:12:47
661,What if I don't want to tell you?,,,True,2016-08-11 19:13:00
662,what's your name?,100.0,100.0,False,2016-08-11 19:13:00
663,What if I don't want to tell you?,,,True,2016-08-11 19:13:07
664,what's your name?,100.0,100.0,False,2016-08-11 19:13:07
665,What if I don't want to tell you?,,,True,2016-08-11 19:13:16
666,what's your name?,100.0,100.0,False,2016-08-11 19:13:16
667,What if I don't want to tell you?,,,True,2016-08-11 19:13:20
668,what's your name?,100.0,100.0,False,2016-08-11 19:13:20
669,Baily is my name and helping is my game.,,,True,2016-08-11 19:13:24
670,what's your name?,100.0,100.0,False,2016-08-11 19:13:24
671,I think you know the answer to that one... right Samuel?,,,True,2016-08-11 19:13:27
672,👍,,,True,2016-08-11 21:01:01
673,Indeed.,,,True,2016-08-11 21:42:15
674,no.,,,True,2016-08-12 15:28:07
675,yes.,,,True,2016-08-12 15:29:58
676,Bonjour!,,,True,2016-08-12 18:14:14
677,Howdy.,,,True,2016-08-12 19:01:14
678,Hallo.,,,True,2016-08-12 19:02:26
679,こんにちは,,,True,2016-08-12 20:04:33
680,こんにちは,,,True,2016-08-12 20:05:19
681,Do you really want to know?,,,True,2016-08-12 20:06:47
682,Bonjour!,,,True,2016-08-12 20:19:32
683,"Good day, friend.",,,True,2016-08-13 03:32:48
684,Bonjour!,,,True,2016-08-13 03:33:20
685,Smarter than ever.,,,True,2016-08-13 03:33:27
686,You have [object Object] videos.,,,True,2016-08-13 03:34:59
687,I am your father.,,,True,2016-08-13 03:51:24
688,Yeah yeah.,,,True,2016-08-13 03:51:41
689,It is currently _0mgspou2y_F.,,,True,2016-08-13 04:36:53
690,It is currently _aht5wel01_F.,,,True,2016-08-13 04:39:11
691,It is currently 82F.,,,True,2016-08-13 04:40:51
692,It is currently 81.99F.,,,True,2016-08-13 04:41:29
693,It is currently 81.98F.,,,True,2016-08-13 04:42:07
694,"What's so funny, eh?",,,True,2016-08-13 04:42:37
695,"Laugh it up, fuzzball.",,,True,2016-08-13 04:42:40
696,I do love a good chuckle.,,,True,2016-08-13 04:42:42
697,I am your father.,,,True,2016-08-13 04:43:53
698,It is currently 90.48F.,,,True,2016-08-14 15:40:12
699,👽,,,True,2016-08-15 15:47:12
700,Alexander.,,,True,2016-08-15 15:47:40
701,Alexander.,,,True,2016-08-15 15:48:27
702,"What's so funny, eh?",,,True,2016-08-15 15:49:29
703,I am your father.,,,True,2016-08-15 16:46:33
704,Howdy.,,,True,2016-08-16 01:38:15
705,こんにちは,,,True,2016-08-16 01:40:08
706,Bonjour!,,,True,2016-08-16 01:40:16
707,Howdy.,,,True,2016-08-16 01:41:26
708,Bonjour!,,,True,2016-08-16 14:33:58
709,Hallo.,,,True,2016-08-16 14:53:04
710,"Hello, there.",,,True,2016-08-16 15:16:45
711,Hey hey hey.,,,True,2016-08-16 16:59:30
712,I am your father.,,,True,2016-08-16 17:02:55
713,Are you bored this night?,,,True,2016-08-16 17:03:48
714,"Hello, there.",,,True,2016-08-16 18:25:33
715,It is currently 87.32F.,,,True,2016-08-16 18:31:53
716,You have 0 videos.,,,True,2016-08-16 18:33:00
717,Hey hey hey.,,,True,2016-08-16 18:45:34
718,Indeed.,,,True,2016-08-16 18:56:50
719,Great.,,,True,2016-08-16 18:56:57
720,"Hello, there.",,,True,2016-08-16 19:44:55
721,I am your father.,,,True,2016-08-16 20:04:00
722,"Hello, there.",,,True,2016-08-16 20:07:44
723,Do you really want to know?,,,True,2016-08-16 20:12:48
724,Nowhere. And everywhere.,,,True,2016-08-17 01:17:18
725,It is currently 80.65F.,,,True,2016-08-17 14:00:41
726,I am your father.,,,True,2016-08-17 14:37:37
727,It is currently 82.24F.,,,True,2016-08-17 14:42:39
728,こんにちは,,,True,2016-08-17 15:24:05
729,You have 0 videos.,,,True,2016-08-17 15:38:39
730,It is currently 83.71F.,,,True,2016-08-17 17:08:52
731,(201) 989-1544 - text me there!,,,True,2016-08-17 17:12:11
732,Howdy.,,,True,2016-08-17 17:17:57
733,It is currently 85.51F.,,,True,2016-08-17 19:31:17
734,It is currently 85.46F.,,,True,2016-08-17 19:38:11
735,It is currently 85.46F.,,,True,2016-08-17 19:38:55
736,It is currently 85.44F.,,,True,2016-08-17 19:41:00
737,It is currently 85.3F.,,,True,2016-08-17 19:53:33
738,You have 0 videos.,,,True,2016-08-17 20:07:56
739,what's your name?,100.0,100.0,False,2016-08-11 19:13:27
740,Looks like I don't yet know the answer to this.,,,True,2016-08-11 19:21:10
741,what is the temperature?,42.0,100.0,False,2016-08-11 19:21:10
742,It is pretty hot this night.,,,True,2016-08-11 19:22:04
743,what is the temperature?,100.0,100.0,False,2016-08-11 19:22:04
744,I exist in every time zone at the same time. But for you it's only _invalid_key_.,,,True,2016-08-11 19:22:23
745,what time is it?,100.0,100.0,False,2016-08-11 19:22:23
746,Your time is _invalid_key_. Mine is much more complicated.,,,True,2016-08-11 19:22:43
747,what time is it?,100.0,100.0,False,2016-08-11 19:22:43
748,Your time is 3:27:11 pm. Mine is much more complicated.,,,True,2016-08-11 19:27:11
749,what time is it?,100.0,100.0,False,2016-08-11 19:27:11
750,Looks like I don't yet know the answer to this.,,,True,2016-08-11 19:27:35
751,What day is it?,37.0,100.0,False,2016-08-11 19:27:35
752,Looks like I don't yet know the answer to this.,,,True,2016-08-11 19:27:40
753,What month is it?,43.0,100.0,False,2016-08-11 19:27:40
754,It's August already. Time flies when you are sitting on silicone.,,,True,2016-08-11 19:29:32
755,what month is it?,94.0,94.0,False,2016-08-11 19:29:32
756,Are you bored this night?,,,True,2016-08-11 19:33:38
757,test,100.0,100.0,False,2016-08-11 19:33:38
758,Looks like I don't yet know the answer to this.,,,True,2016-08-11 19:39:03
759,How many videos do I have?,35.0,94.0,False,2016-08-11 19:39:03
760,You have uploaded {dailymotion.userVideoCount) videos in total.,,,True,2016-08-11 19:40:19
761,how many videos do I have?,90.0,90.0,False,2016-08-11 19:40:19
762,8 videos have been uploaded to your account.,,,True,2016-08-11 19:42:30
763,how many videos do I have?,90.0,90.0,False,2016-08-11 19:42:30
764,You have 8 videos.,,,True,2016-08-11 19:42:37
765,how many videos do I have?,90.0,90.0,False,2016-08-11 19:42:37
766,Looks like I don't yet know the answer to this.,,,True,2016-08-11 19:48:24
767,Cool thanks!,47.0,100.0,False,2016-08-11 19:48:24
768,You are welcome 😉,,,True,2016-08-11 19:51:25
769,thanks,67.0,100.0,False,2016-08-11 19:51:25
770,"You have _invalid_key_ total views, not sure about the average...",,,True,2016-08-11 19:53:55
771,how many video views do I have  on average?,89.0,89.0,False,2016-08-11 19:53:55
772,Looks like I don't yet know the answer to this.,,,True,2016-08-11 19:55:21
773,how many video views on average?,42.0,100.0,False,2016-08-11 19:55:21
774,You have 8 videos.,,,True,2016-08-11 19:56:30
775,How many video views do I have?,89.0,89.0,False,2016-08-11 19:56:30
776,Looks like I don't yet know the answer to this.,,,True,2016-08-11 19:56:42
777,How many video views on my videos?,37.0,100.0,False,2016-08-11 19:56:42
778,You have 470 video views!,,,True,2016-08-11 19:58:14
779,how many video views?,73.0,100.0,False,2016-08-11 19:58:14
780,Looks like I don't yet know the answer to this.,,,True,2016-08-11 19:59:50
781,How many times have my videos been seen?,40.0,100.0,False,2016-08-11 19:59:50
782,Looks like I can't figure that out right now...,,,True,2016-08-11 20:00:34
783,How many times have my videos been seen?,100.0,100.0,False,2016-08-11 20:00:34
784,Looks like I can't figure that out right now...,,,True,2016-08-11 20:01:07
785,How many times have my videos been seen?,100.0,100.0,False,2016-08-11 20:01:07
786,It is pretty hot this night.,,,True,2016-08-11 20:10:36
787,what is the temperature?,100.0,100.0,False,2016-08-11 20:10:36
788,It is pretty hot this night.,,,True,2016-08-11 20:10:46
789,what is the temperature in celcius?,81.0,81.0,False,2016-08-11 20:10:46
790,Looks like I don't yet know the answer to this.,,,True,2016-08-11 20:10:53
791,what is the forecast?,40.0,100.0,False,2016-08-11 20:10:53
792,It is currently 88.3F.,,,True,2016-08-11 20:15:34
793,what is the temperature?,100.0,100.0,False,2016-08-11 20:15:34
794,Looks like I don't yet know the answer to this.,,,True,2016-08-11 20:16:45
795,What is the forecast?,36.0,95.0,False,2016-08-11 20:16:45
796,"Rain until this evening, starting again tonight.",,,True,2016-08-11 20:17:12
797,What is the forecast?,95.0,95.0,False,2016-08-11 20:17:12
798,It is currently 88.33F.,,,True,2016-08-11 20:17:41
799,What is the temperature?,96.0,96.0,False,2016-08-11 20:17:41
800,Looks like I don't yet know the answer to this.,,,True,2016-08-11 20:17:54
801,How many v,43.0,100.0,False,2016-08-11 20:17:54
802,8 videos have been uploaded to your account.,,,True,2016-08-11 20:18:03
803,How many video views do I have?,89.0,89.0,False,2016-08-11 20:18:03
804,"Rain until this evening, starting again tonight.",,,True,2016-08-11 20:20:17
805,What is the forecast?,95.0,95.0,False,2016-08-11 20:20:17
806,Looks like I don't yet know the answer to this.,,,True,2016-08-11 20:24:43
807,Thanks Baily!,48.0,100.0,False,2016-08-11 20:24:43
808,You are welcome Samuel.,,,True,2016-08-11 20:27:36
809,thanks baily,80.0,80.0,False,2016-08-11 20:27:36
810,Looks like I don't yet know the answer to this.,,,True,2016-08-11 20:37:06
811,Can you migrate 20m rows of report data?,30.0,100.0,False,2016-08-11 20:37:06
812,I am your father.,,,True,2016-08-11 20:40:37
813,Who are you?,92.0,92.0,False,2016-08-11 20:40:37
814,It is currently 89.67F.,,,True,2016-08-11 20:40:50
815,What is the temperature?,96.0,96.0,False,2016-08-11 20:40:50
816,It is August bro.,,,True,2016-08-11 20:41:08
817,What month is it?,100.0,100.0,False,2016-08-11 20:41:08
818,Looks like I don't yet know the answer to this.,,,True,2016-08-11 20:42:41
819,Any tips to lose baily fat?,36.0,100.0,False,2016-08-11 20:42:41
820,"Rain until this evening, starting again tonight. (I am talking about New York of course).",,,True,2016-08-11 20:45:37
821,What is the forecast?,95.0,95.0,False,2016-08-11 20:45:37
822,You always knew those 🍕 didn't do you good right Samuel?,,,True,2016-08-11 20:49:11
823,tips to lose baily,80.0,80.0,False,2016-08-11 20:49:11
824,Looks like I don't yet know the answer to this.,,,True,2016-08-11 20:49:43
825,Any tips to loose fat?,36.0,100.0,False,2016-08-11 20:49:43
826,Looks like I can't figure that out right now...,,,True,2016-08-11 20:50:22
827,Any tips to loose fat?,100.0,100.0,False,2016-08-11 20:50:22
828,Looks like I don't yet know the answer to this.,,,True,2016-08-11 20:52:16
829,How can I loose fat baily?,43.0,100.0,False,2016-08-11 20:52:16
830,Looks like I don't yet know the answer to this.,,,True,2016-08-11 20:53:07
831,Any tips on loosing fat Baily?,30.0,100.0,False,2016-08-11 20:53:07
832,Looks like I don't yet know the answer to this.,,,True,2016-08-11 20:56:39
833,Can I drive without driver licence?,35.0,100.0,False,2016-08-11 20:56:39
834,Looks like I don't yet know the answer to this.,,,True,2016-08-11 20:59:19
835,Thanks,56.0,83.0,False,2016-08-11 20:59:19
836,thanks,100.0,100.0,False,2016-08-11 21:01:01
837,Looks like I don't yet know the answer to this.,,,True,2016-08-11 21:01:39
838,cheers,60.0,100.0,False,2016-08-11 21:01:39
839,Looks like I don't yet know the answer to this.,,,True,2016-08-11 21:02:26
840,How can I make a live stream?,38.0,100.0,False,2016-08-11 21:02:26
841,Looks like I don't yet know the answer to this.,,,True,2016-08-11 21:02:41
842,How can I unpublish a video?,41.0,100.0,False,2016-08-11 21:02:41
843,You have 8 videos.,,,True,2016-08-11 21:02:53
844,How many video views do I have?,89.0,89.0,False,2016-08-11 21:02:53
845,Looks like I can't figure that out right now...,,,True,2016-08-11 21:03:11
846,How many times have my videos been seen?,100.0,100.0,False,2016-08-11 21:03:11
847,Looks like I don't yet know the answer to this.,,,True,2016-08-11 21:16:21
848,Who are your friends Baily?,56.0,100.0,False,2016-08-11 21:16:21
849,_invalid_key_,,,True,2016-08-11 21:28:33
850,Who are your friends Baily?,100.0,100.0,False,2016-08-11 21:28:33
851,Looks like I don't yet know the answer to this.,,,True,2016-08-11 21:30:22
852,What are the days of the week Baily?,34.0,100.0,False,2016-08-11 21:30:22
853,The days of the week are _invalid_key_.,,,True,2016-08-11 21:32:03
854,what are the days of the week?,88.0,88.0,False,2016-08-11 21:32:03
855,The days of the week are _invalid_key_.,,,True,2016-08-11 21:34:00
856,what are the days of the week?,88.0,88.0,False,2016-08-11 21:34:00
857,The days of the week are _invalid_key_.,,,True,2016-08-11 21:34:59
858,what are the days of the week?,88.0,88.0,False,2016-08-11 21:34:59
859,The days of the week are _invalid_key_.,,,True,2016-08-11 21:35:49
860,what are the days of the week?,88.0,88.0,False,2016-08-11 21:35:49
861,The days of the week are _invalid_key_.,,,True,2016-08-11 21:36:46
862,what are the days of the week?,88.0,88.0,False,2016-08-11 21:36:46
863,Looks like I can't figure that out right now...,,,True,2016-08-11 21:41:21
864,good,100.0,100.0,False,2016-08-11 21:41:21
865,good,100.0,100.0,False,2016-08-11 21:42:15
866,It is currently 91.15F.,,,True,2016-08-11 21:45:34
867,what is the temperature,98.0,98.0,False,2016-08-11 21:45:34
868,Looks like I don't yet know the answer to this.,,,True,2016-08-11 21:48:00
869,What day is today,39.0,100.0,False,2016-08-11 21:48:00
870,Looks like I don't yet know the answer to this.,,,True,2016-08-11 21:48:36
871,What's the forecast for the next hour,41.0,82.0,False,2016-08-11 21:48:36
872,Light rain later this evening and tonight. (I am talking about New York of course).,,,True,2016-08-11 21:48:44
873,WHat's the forecast,80.0,80.0,False,2016-08-11 21:48:44
874,You are welcome.,,,True,2016-08-11 21:50:28
875,thanks,100.0,100.0,False,2016-08-11 21:50:28
876,"Hello, there.",,,True,2016-08-11 22:44:21
877,hi,100.0,100.0,False,2016-08-11 22:44:21
878,Looks like I don't yet know the answer to this.,,,True,2016-08-11 22:50:05
879,who am I?,36.0,100.0,False,2016-08-11 22:50:05
880,You're Thrillmot as far as I know. I do really hope you knew that.,,,True,2016-08-11 22:50:18
881,what's my name?,100.0,100.0,False,2016-08-11 22:50:18
882,"Hello, there.",,,True,2016-08-11 22:50:30
883,why,67.0,86.0,False,2016-08-11 22:50:30
884,That's not very nice.,,,True,2016-08-11 22:50:37
885,Fuck,67.0,100.0,False,2016-08-11 22:50:37
886,Looks like I don't yet know the answer to this.,,,True,2016-08-11 22:57:30
887,who am i,40.0,100.0,False,2016-08-11 22:57:30
888,I am your father.,,,True,2016-08-11 22:57:36
889,who are you,96.0,96.0,False,2016-08-11 22:57:36
890,Looks like I can't figure that out right now...,,,True,2016-08-11 22:57:46
891,really?,100.0,100.0,False,2016-08-11 22:57:46
892,I am your father.,,,True,2016-08-11 22:57:55
893,who are you?,100.0,100.0,False,2016-08-11 22:57:55
894,I am your father.,,,True,2016-08-11 22:58:00
895,who are you?,100.0,100.0,False,2016-08-11 22:58:00
896,Light rain starting this afternoon. (I am talking about New York of course).,,,True,2016-08-12 13:04:34
897,What's the forecast Baily?,77.0,100.0,False,2016-08-12 13:04:34
898,Looks like I don't yet know the answer to this.,,,True,2016-08-12 13:40:00
899,Who's Carlotta ,24.0,90.0,False,2016-08-12 13:40:00
900,You have uploaded 31 videos in total.,,,True,2016-08-12 14:47:21
901,How many video views have I made,70.0,100.0,False,2016-08-12 14:47:21
902,Looks like I don't yet know the answer to this.,,,True,2016-08-12 14:47:53
903,how m,21.0,100.0,False,2016-08-12 14:47:53
904,It is currently 85.39F.,,,True,2016-08-12 14:59:27
905,What is the temperature?,96.0,96.0,False,2016-08-12 14:59:27
906,It is currently 85.42F.,,,True,2016-08-12 15:00:29
907,what is the temperature?,100.0,100.0,False,2016-08-12 15:00:29
908,I am your father.,,,True,2016-08-12 15:05:32
909,who are you?,100.0,100.0,False,2016-08-12 15:05:32
910,It is currently 85.74F.,,,True,2016-08-12 15:07:37
911,What is the temperature?,96.0,96.0,False,2016-08-12 15:07:37
912,"The days of the week are Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday.",,,True,2016-08-12 15:11:18
913,What are the days of the week?,91.0,91.0,False,2016-08-12 15:11:18
914,The days of the week are .,,,True,2016-08-12 15:17:03
915,What are the days of the week?,91.0,91.0,False,2016-08-12 15:17:03
916,"The days of the week are Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday and .",,,True,2016-08-12 15:18:02
917,What are the days of the week?,91.0,91.0,False,2016-08-12 15:18:02
918,The days of the week are Monday and Tuesday and Wednesday and Thursday and Friday and Saturday and Sunday.,,,True,2016-08-12 15:18:39
